"Date","Price","Open","High","Low","Change %"
"Sep 13, 2022","116.810","116.840","117.180","116.190","-0.02"
"Sep 14, 2022","115.990","116.840","117.040","115.820","-0.70"
"Sep 15, 2022","115.980","115.930","116.560","115.500","-0.01"
"Sep 16, 2022","116.070","115.970","116.390","115.410","0.08"
"Sep 19, 2022","116.080","116.020","116.540","115.680","0.01"
"Sep 20, 2022","116.290","116.090","116.580","115.800","0.18"
"Sep 21, 2022","116.360","116.300","116.630","115.630","0.06"
"Sep 22, 2022","116.050","116.380","116.490","115.710","-0.27"
"Sep 23, 2022","116.090","116.090","116.430","115.660","0.03"
"Sep 26, 2022","115.700","116.010","116.410","114.590","-0.34"
"Sep 27, 2022","115.800","115.710","116.130","115.490","0.09"
"Sep 28, 2022","116.160","115.800","116.700","115.520","0.31"
"Sep 29, 2022","116.130","116.140","116.310","115.600","-0.03"
"Sep 30, 2022","116.150","116.130","116.490","115.600","0.02"
"Oct 03, 2022","116.170","116.595","117.195","116.260","0.02"
"Oct 04, 2022","116.640","116.685","117.510","116.365","0.40"
"Oct 05, 2022","116.760","117.135","117.645","116.825","0.10"
"Oct 06, 2022","116.710","117.120","117.540","116.860","-0.04"
"Oct 07, 2022","116.430","117.180","117.595","116.555","-0.24"
"Oct 10, 2022","116.110","116.885","117.190","116.270","-0.27"
"Oct 11, 2022","115.940","116.645","116.915","116.305","-0.15"
"Oct 12, 2022","116.050","116.540","116.980","116.220","0.09"
"Oct 13, 2022","116.070","116.575","117.295","115.740","0.02"
"Oct 14, 2022","115.950","116.580","117.175","116.125","-0.10"
"Oct 17, 2022","116.250","116.470","117.530","116.385","0.26"
"Oct 18, 2022","116.490","116.770","117.385","116.575","0.21"
"Oct 19, 2022","116.750","116.975","117.690","116.785","0.22"
"Oct 20, 2022","116.780","117.290","117.725","116.865","0.03"
"Oct 21, 2022","116.650","117.315","117.860","116.860","-0.11"
"Oct 24, 2022","116.770","117.245","117.820","116.745","0.10"
"Oct 25, 2022","117.170","117.250","118.130","117.025","0.34"
"Oct 26, 2022","117.500","117.665","118.805","117.460","0.28"
"Oct 27, 2022","117.840","118.225","118.625","117.775","0.29"
"Oct 28, 2022","118.060","118.375","118.625","117.875","0.19"
"Oct 31, 2022","117.710","118.345","118.580","117.650","-0.30"
"Nov 01, 2022","117.640","118.130","118.440","117.570","-0.06"
"Nov 02, 2022","117.330","118.090","118.625","117.490","-0.26"
"Nov 03, 2022","117.260","117.835","118.015","117.295","-0.06"
"Nov 04, 2022","116.440","117.700","117.985","116.585","-0.70"
"Nov 07, 2022","116.440","116.395","117.170","116.260","0.00"
"Nov 08, 2022","116.550","116.980","117.825","116.505","0.09"
"Nov 09, 2022","116.680","117.010","117.340","116.540","0.11"
"Nov 10, 2022","116.400","117.115","118.350","116.525","-0.24"
"Nov 11, 2022","116.480","116.875","117.355","116.415","0.07"
"Nov 14, 2022","116.450","117.100","118.035","116.320","-0.03"
"Nov 15, 2022","116.390","116.905","117.360","116.440","-0.05"
"Nov 16, 2022","116.400","116.820","117.770","116.640","0.01"
"Nov 17, 2022","116.630","116.880","117.405","116.580","0.20"
"Nov 18, 2022","116.250","117.115","117.445","116.650","-0.33"
"Nov 21, 2022","116.510","116.715","117.405","115.975","0.22"
"Nov 22, 2022","116.300","116.990","117.510","116.535","-0.18"
"Nov 23, 2022","116.320","116.785","117.475","116.385","0.02"
"Nov 24, 2022","116.360","116.810","117.275","116.455","0.03"
"Nov 25, 2022","116.290","116.735","117.210","116.475","-0.06"
"Nov 28, 2022","115.520","116.575","118.135","115.955","-0.66"
"Nov 29, 2022","115.250","116.070","117.015","115.630","-0.23"
"Nov 30, 2022","116.660","115.735","117.355","115.620","1.22"
"Dec 01, 2022","116.140","117.100","117.195","116.385","-0.45"
"Dec 02, 2022","117.080","116.625","117.475","116.045","0.81"
"Dec 05, 2022","116.110","117.205","117.975","116.040","-0.83"
"Dec 06, 2022","116.050","116.570","116.975","116.145","-0.05"
"Dec 07, 2022","115.730","116.540","116.835","115.760","-0.28"
"Dec 08, 2022","115.750","116.230","116.460","116.060","0.02"
"Dec 09, 2022","115.120","116.265","116.335","115.200","-0.54"
"Dec 12, 2022","115.170","115.635","116.005","115.235","0.04"
"Dec 13, 2022","113.750","115.595","115.975","114.050","-1.23"
"Dec 14, 2022","114.060","114.525","115.985","114.190","0.27"
"Dec 15, 2022","113.900","114.560","114.940","114.165","-0.14"
"Dec 16, 2022","114.170","114.435","114.930","114.125","0.24"
"Dec 19, 2022","113.740","114.595","115.105","114.010","-0.38"
"Dec 20, 2022","113.060","114.120","114.735","113.525","-0.60"
"Dec 21, 2022","113.130","113.845","114.360","113.390","0.06"
"Dec 22, 2022","113.660","113.550","114.365","113.360","0.47"
"Dec 23, 2022","113.460","114.030","114.470","113.470","-0.18"
"Dec 26, 2022","113.790","113.855","114.230","113.785","0.29"
"Dec 27, 2022","112.450","114.225","114.555","112.645","-1.18"
"Dec 28, 2022","112.650","113.035","113.370","112.465","0.18"
"Dec 29, 2022","113.540","113.055","114.800","112.670","0.79"
"Dec 30, 2022","113.980","114.040","114.865","113.720","0.39"
"Jan 02, 2023","113.550","114.460","114.525","113.900","-0.38"
"Jan 03, 2023","112.620","114.045","114.270","112.500","-0.82"
"Jan 04, 2023","114.370","113.020","115.770","112.940","1.55"
"Jan 05, 2023","116.610","115.040","117.640","114.660","1.96"
"Jan 06, 2023","117.300","117.110","118.410","116.830","0.59"
"Jan 09, 2023","116.400","117.910","118.560","116.825","-0.77"
"Jan 10, 2023","116.680","116.845","117.935","116.655","0.24"
"Jan 11, 2023","115.950","117.185","117.650","116.080","-0.63"
"Jan 12, 2023","116.180","116.415","117.150","115.515","0.20"
"Jan 13, 2023","115.530","116.670","117.235","115.530","-0.56"
"Jan 16, 2023","115.860","116.250","117.000","115.855","0.29"
"Jan 17, 2023","115.860","116.380","116.875","115.835","0.00"
"Jan 18, 2023","115.740","116.370","117.580","115.905","-0.10"
"Jan 19, 2023","116.390","116.210","116.915","116.015","0.56"
"Jan 20, 2023","116.250","116.830","116.990","115.965","-0.12"
"Jan 23, 2023","115.800","116.610","117.335","115.770","-0.39"
"Jan 24, 2023","115.820","116.360","116.955","115.890","0.02"
"Jan 25, 2023","116.410","116.445","116.855","115.985","0.51"
"Jan 26, 2023","116.350","116.705","116.955","116.060","-0.05"
"Jan 27, 2023","116.170","116.680","116.970","116.210","-0.15"
"Jan 30, 2023","115.920","116.680","117.160","116.300","-0.22"
"Jan 31, 2023","116.110","116.425","116.895","116.105","0.16"
"Feb 01, 2023","116.760","116.595","117.630","115.975","0.56"
"Feb 02, 2023","115.560","117.210","117.685","115.840","-1.03"
"Feb 03, 2023","115.140","116.010","116.665","115.580","-0.36"
"Feb 06, 2023","115.670","115.560","116.415","115.450","0.46"
"Feb 07, 2023","115.950","116.120","116.885","115.730","0.24"
"Feb 08, 2023","115.440","116.380","116.555","115.620","-0.44"
"Feb 09, 2023","115.300","115.730","116.460","115.575","-0.12"
"Feb 10, 2023","115.630","115.700","116.370","115.475","0.29"
"Feb 13, 2023","116.110","115.975","116.505","115.575","0.42"
"Feb 14, 2023","115.670","116.440","116.720","115.340","-0.38"
"Feb 15, 2023","115.440","116.210","116.295","115.250","-0.20"
"Feb 16, 2023","115.210","115.935","116.200","115.205","-0.20"
"Feb 17, 2023","115.220","115.600","115.925","115.155","0.01"
"Feb 20, 2023","114.840","115.695","115.900","114.900","-0.33"
"Feb 21, 2023","114.430","115.235","115.615","114.790","-0.36"
"Feb 22, 2023","114.610","114.975","115.580","114.775","0.16"
"Feb 23, 2023","114.850","114.995","115.530","114.785","0.21"
"Feb 24, 2023","114.690","115.245","115.455","114.665","-0.14"
"Feb 27, 2023","114.770","114.955","115.505","114.610","0.07"
"Feb 28, 2023","114.590","115.115","115.485","114.830","-0.16"
"Mar 01, 2023","114.660","114.995","115.470","114.715","0.06"
"Mar 02, 2023","114.750","115.035","115.585","114.400","0.08"
"Mar 03, 2023","114.870","115.150","115.445","114.555","0.10"
"Mar 06, 2023","114.300","115.100","115.590","114.465","-0.50"
"Mar 07, 2023","114.120","114.730","115.310","114.280","-0.16"
"Mar 08, 2023","114.040","114.435","115.245","114.190","-0.07"
"Mar 09, 2023","113.640","114.475","115.140","113.770","-0.35"
"Mar 10, 2023","113.350","114.180","115.085","113.620","-0.26"
"Mar 13, 2023","113.600","113.785","114.765","113.625","0.22"
"Mar 14, 2023","113.600","114.025","114.315","113.470","0.00"
"Mar 15, 2023","114.370","114.120","115.395","113.855","0.68"
"Mar 16, 2023","114.430","114.660","115.360","114.430","0.05"
"Mar 17, 2023","114.230","114.950","115.615","114.225","-0.17"
"Mar 20, 2023","113.910","114.940","115.090","113.880","-0.28"
"Mar 21, 2023","113.820","114.355","114.550","113.780","-0.08"
"Mar 22, 2023","114.470","114.085","115.465","114.015","0.57"
"Mar 23, 2023","113.500","114.860","115.645","113.845","-0.85"
"Mar 24, 2023","113.830","113.895","114.605","113.720","0.29"
"Mar 27, 2023","113.740","114.260","114.745","113.660","-0.08"
"Mar 28, 2023","113.150","114.130","114.565","113.195","-0.52"
"Mar 29, 2023","113.150","113.625","114.005","113.135","0.00"
"Mar 30, 2023","112.910","113.595","114.005","112.975","-0.21"
"Mar 31, 2023","112.620","113.440","113.725","112.710","-0.26"
"Apr 03, 2023","112.940","113.135","114.025","112.515","0.28"
"Apr 04, 2023","112.690","113.380","114.390","112.630","-0.22"
"Apr 05, 2023","112.460","113.070","113.560","112.635","-0.20"
"Apr 06, 2023","112.450","112.865","113.375","112.530","-0.01"
"Apr 07, 2023","112.220","112.895","113.255","112.170","-0.20"
"Apr 10, 2023","111.850","112.740","112.910","111.830","-0.33"
"Apr 11, 2023","112.490","112.295","113.280","112.235","0.57"
"Apr 12, 2023","112.860","112.845","113.565","112.550","0.33"
"Apr 13, 2023","112.670","113.275","113.510","112.595","-0.17"
"Apr 14, 2023","112.410","112.940","113.810","112.330","-0.23"
"Apr 17, 2023","111.340","112.595","112.840","111.605","-0.95"
"Apr 18, 2023","112.370","111.810","113.130","111.780","0.93"
"Apr 19, 2023","111.790","112.820","112.950","111.835","-0.52"
"Apr 20, 2023","111.590","112.190","112.690","111.630","-0.18"
"Apr 21, 2023","111.790","112.140","112.390","111.810","0.18"
"Apr 24, 2023","111.300","112.355","112.575","111.285","-0.44"
"Apr 25, 2023","110.540","111.810","111.885","110.760","-0.68"
"Apr 26, 2023","110.400","111.035","111.555","110.590","-0.13"
"Apr 27, 2023","110.880","111.025","111.455","110.635","0.43"
"Apr 28, 2023","110.860","111.340","111.575","110.630","-0.02"
"May 01, 2023","110.570","111.400","111.455","110.680","-0.26"
"May 02, 2023","110.830","111.075","111.480","110.715","0.24"
"May 03, 2023","111.030","111.045","111.815","110.710","0.18"
"May 04, 2023","111.200","111.375","111.780","110.850","0.15"
"May 05, 2023","111.070","111.520","111.710","110.845","-0.12"
"May 08, 2023","110.700","111.745","111.930","110.730","-0.33"
"May 09, 2023","110.720","111.045","111.525","110.545","0.02"
"May 10, 2023","110.710","111.105","111.475","110.370","-0.01"
"May 11, 2023","110.510","111.215","111.255","110.235","-0.18"
"May 12, 2023","110.600","110.835","111.445","110.430","0.08"
"May 15, 2023","110.790","110.950","111.705","110.685","0.17"
"May 16, 2023","111.920","111.245","112.560","111.025","1.02"
"May 17, 2023","112.730","112.340","113.985","111.815","0.72"
"May 18, 2023","111.800","113.360","113.470","111.810","-0.82"
"May 19, 2023","111.070","112.315","112.430","111.180","-0.65"
"May 22, 2023","110.600","111.525","112.500","110.665","-0.42"
"May 23, 2023","110.610","110.970","111.290","110.470","0.01"
"May 24, 2023","110.400","110.965","111.240","110.340","-0.19"
"May 25, 2023","110.140","110.705","111.205","110.095","-0.24"
"May 26, 2023","110.140","110.505","111.165","110.235","0.00"
"May 29, 2023","109.970","110.830","111.020","109.945","-0.15"
"May 30, 2023","109.690","110.295","110.630","109.635","-0.25"
"May 31, 2023","109.190","110.010","110.665","109.035","-0.46"
"Jun 01, 2023","109.180","109.500","110.520","108.815","-0.01"
"Jun 02, 2023","108.190","109.515","110.240","108.215","-0.91"
"Jun 05, 2023","107.410","108.670","108.790","107.585","-0.72"
"Jun 06, 2023","106.510","107.870","108.365","106.655","-0.84"
"Jun 07, 2023","106.190","106.950","107.370","106.340","-0.30"
"Jun 08, 2023","105.680","106.600","107.030","105.780","-0.48"
"Jun 09, 2023","105.320","106.145","107.245","105.170","-0.34"
"Jun 12, 2023","105.700","105.845","107.135","105.655","0.36"
"Jun 13, 2023","106.590","106.170","107.640","105.955","0.84"
"Jun 14, 2023","107.100","107.040","108.010","106.340","0.48"
"Jun 15, 2023","107.590","107.480","108.530","107.200","0.46"
"Jun 16, 2023","107.510","108.050","108.570","107.740","-0.07"
"Jun 19, 2023","107.200","108.000","108.420","107.305","-0.29"
"Jun 20, 2023","106.460","107.710","108.015","106.580","-0.69"
"Jun 21, 2023","106.380","106.950","107.705","106.475","-0.08"
"Jun 22, 2023","106.510","106.850","107.405","106.380","0.12"
"Jun 23, 2023","106.930","107.035","107.970","106.540","0.39"
"Jun 26, 2023","106.700","107.060","107.810","106.625","-0.22"
"Jun 27, 2023","106.500","107.145","107.615","106.510","-0.19"
"Jun 28, 2023","106.480","106.915","107.250","106.780","-0.02"
"Jun 29, 2023","106.330","106.905","107.265","106.265","-0.14"
"Jun 30, 2023","105.990","106.670","107.155","106.000","-0.32"
"Jul 03, 2023","105.170","106.360","106.525","105.250","-0.77"
"Jul 04, 2023","104.020","105.820","105.890","104.270","-1.09"
"Jul 05, 2023","104.090","104.570","104.980","104.020","0.07"
"Jul 06, 2023","104.090","104.540","105.315","104.155","0.00"
"Jul 07, 2023","103.970","104.535","104.890","103.955","-0.12"
"Jul 10, 2023","103.890","104.340","104.900","103.985","-0.08"
"Jul 11, 2023","103.890","104.405","104.830","103.895","0.00"
"Jul 12, 2023","103.230","104.305","104.740","103.265","-0.64"
"Jul 13, 2023","103.110","103.735","104.220","103.125","-0.12"
"Jul 14, 2023","102.680","103.555","103.825","102.820","-0.42"
"Jul 17, 2023","101.100","103.160","103.580","101.180","-1.54"
"Jul 18, 2023","100.650","101.535","102.675","101.030","-0.45"
"Jul 19, 2023","100.320","101.305","101.725","100.645","-0.33"
"Jul 20, 2023","100.090","100.780","101.315","99.970","-0.23"
"Jul 21, 2023","100.570","100.705","102.135","100.085","0.48"
"Jul 24, 2023","100.490","101.295","101.415","100.735","-0.08"
"Jul 25, 2023","100.710","101.165","101.815","100.680","0.22"
"Jul 26, 2023","103.110","101.340","104.015","101.175","2.38"
"Jul 27, 2023","105.180","103.595","106.110","103.345","2.01"
"Jul 28, 2023","105.140","105.690","106.090","105.055","-0.04"
"Jul 31, 2023","101.990","105.920","105.980","102.020","-3.00"
"Aug 01, 2023","101.180","102.730","102.835","101.280","-0.79"
"Aug 02, 2023","103.090","101.630","104.085","100.905","1.89"
"Aug 03, 2023","104.160","103.695","105.385","103.465","1.04"
"Aug 04, 2023","102.710","104.775","105.330","103.000","-1.39"
"Aug 07, 2023","103.320","103.375","104.290","102.800","0.59"
"Aug 08, 2023","102.880","103.850","104.210","102.865","-0.43"
"Aug 09, 2023","102.800","103.440","103.930","102.870","-0.08"
"Aug 10, 2023","103.580","103.330","104.495","103.090","0.76"
"Aug 11, 2023","103.380","104.090","104.465","103.360","-0.19"
"Aug 14, 2023","103.380","103.980","104.375","103.440","0.00"
"Aug 15, 2023","104.590","103.910","105.705","103.750","1.17"
"Aug 16, 2023","104.610","105.175","105.690","104.565","0.02"
"Aug 17, 2023","105.300","105.175","106.265","104.515","0.66"
"Aug 18, 2023","105.480","105.770","106.460","105.420","0.17"
"Aug 21, 2023","105.460","106.070","106.450","105.360","-0.02"
"Aug 22, 2023","105.700","105.970","106.930","105.600","0.23"
"Aug 23, 2023","107.340","106.325","108.415","106.120","1.55"
"Aug 24, 2023","110.595","108.030","111.135","107.570","3.03"
"Aug 25, 2023","109.440","110.585","110.970","109.495","-1.04"
"Aug 28, 2023","108.940","110.235","110.825","109.110","-0.46"
"Aug 29, 2023","108.340","109.590","110.280","108.715","-0.55"
"Aug 30, 2023","107.620","108.995","109.850","107.860","-0.66"
"Aug 31, 2023","107.630","108.405","109.900","107.600","0.01"
"Sep 01, 2023","107.410","108.335","109.850","107.950","-0.20"
"Sep 04, 2023","107.360","108.150","108.835","107.805","-0.05"
"Sep 05, 2023","107.450","108.025","108.140","107.550","0.08"
"Sep 06, 2023","107.300","108.020","108.320","107.550","-0.14"
"Sep 07, 2023","107.140","107.910","108.065","106.910","-0.15"
"Sep 08, 2023","106.590","107.600","107.780","106.795","-0.51"
"Sep 11, 2023","106.300","107.260","107.525","106.570","-0.27"
"Sep 12, 2023","106.020","106.865","107.155","105.945","-0.26"
"Sep 13, 2023","105.800","106.650","106.905","105.955","-0.21"
"Sep 14, 2023","106.600","106.300","107.735","106.055","0.76"
"Sep 15, 2023","106.060","107.165","107.540","106.220","-0.51"
"Sep 18, 2023","106.090","106.630","106.900","106.070","0.03"
"Sep 19, 2023","105.890","106.545","106.840","106.115","-0.19"
"Sep 20, 2023","105.790","106.430","106.710","106.010","-0.09"
"Sep 21, 2023","105.760","106.235","106.685","105.940","-0.03"
"Sep 22, 2023","105.960","106.225","107.045","105.955","0.19"
"Sep 25, 2023","105.290","106.470","106.865","105.385","-0.63"
"Sep 26, 2023","105.590","105.805","106.810","105.525","0.28"
"Sep 27, 2023","106.190","106.115","107.240","105.925","0.57"
"Sep 28, 2023","106.140","106.750","107.240","106.050","-0.05"
"Sep 29, 2023","106.250","106.650","107.015","106.235","0.10"
"Oct 02, 2023","105.760","106.565","106.895","105.700","-0.46"
"Oct 03, 2023","105.650","106.195","106.585","105.655","-0.10"
"Oct 04, 2023","105.440","106.085","106.580","105.615","-0.20"
"Oct 05, 2023","105.330","105.890","106.520","105.460","-0.10"
"Oct 06, 2023","105.200","105.790","106.125","105.245","-0.12"
"Oct 09, 2023","105.090","105.310","106.070","104.995","-0.10"
"Oct 10, 2023","105.290","105.520","106.435","105.075","0.19"
"Oct 11, 2023","105.290","105.690","106.450","105.360","0.00"
"Oct 12, 2023","105.320","105.720","106.385","105.200","0.03"
"Oct 13, 2023","105.360","105.790","106.375","104.910","0.04"
"Oct 16, 2023","105.290","105.780","106.055","105.415","-0.07"
"Oct 17, 2023","105.380","105.705","106.080","105.500","0.09"
"Oct 18, 2023","105.440","105.765","106.225","105.435","0.06"
"Oct 19, 2023","105.400","105.775","106.395","105.555","-0.04"
